Date Local,pm25_aqi,ozone_aqi,AQI,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,winddirection_10m_dominant,dewpoint_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,cloudcover_mean,shortwave_radiation_sum
2020-09-15,152.0,143.0,152.0,34.1,16.5,0.0,17.9,207,11.9,53,1015.7,0,23.54
2020-09-16,102.0,126.0,126.0,37.5,20.4,0.0,22.6,224,7.3,33,1013.8,0,23.63
2020-09-17,78.0,93.0,93.0,36.1,17.0,0.0,17.5,206,6.3,33,1012.1,41,22.61
2020-09-18,79.0,156.0,156.0,36.2,18.7,0.0,17.6,198,6.7,34,1010.8,26,20.49
2020-09-19,62.0,93.0,93.0,33.4,18.8,0.0,15.5,172,13.4,54,1010.2,0,22.3
2020-09-20,65.0,119.0,119.0,31.4,14.7,0.0,14.6,185,15.0,72,1011.3,17,20.92
2020-09-21,65.0,93.0,93.0,29.6,15.7,0.0,16.3,210,15.7,76,1013.2,30,20.53
2020-09-22,64.0,100.0,100.0,29.6,15.6,0.0,16.2,217,15.2,75,1015.5,28,20.55
2020-09-23,62.0,112.0,112.0,31.3,15.1,0.0,19.7,225,14.1,68,1015.5,10,21.62
2020-09-24,66.0,115.0,115.0,32.7,15.9,0.0,16.6,187,13.9,60,1012.4,0,21.84
2020-09-26,62.0,108.0,108.0,30.5,16.8,0.0,16.5,190,16.4,76,1012.6,30,20.33
2020-09-27,61.0,90.0,90.0,30.4,17.5,0.0,14.8,207,17.0,79,1011.5,63,18.09
2020-09-28,65.0,140.0,140.0,31.5,15.9,0.0,16.5,232,16.2,75,1012.4,42,19.57
2020-09-29,57.0,150.0,150.0,36.5,16.6,0.0,20.2,217,13.3,57,1013.7,7,20.74
2020-09-30,59.0,129.0,129.0,41.0,19.8,0.0,25.2,213,4.8,23,1012.5,0,20.8
2020-10-01,73.0,172.0,172.0,40.5,23.1,0.0,18.4,181,4.1,22,1011.9,0,20.83
2020-10-02,75.0,197.0,197.0,38.1,21.9,0.0,14.7,143,6.5,28,1010.8,0,20.76
2020-10-03,83.0,203.0,203.0,36.8,18.1,0.0,16.4,176,9.9,41,1010.3,0,20.58
2020-10-04,110.0,169.0,169.0,35.9,18.8,0.0,17.0,208,9.6,42,1013.1,29,20.2
2020-10-05,118.0,147.0,147.0,35.2,20.2,0.0,18.0,220,10.8,45,1014.9,54,19.0
2020-10-06,97.0,159.0,159.0,33.5,17.0,0.0,17.1,191,12.0,54,1014.4,47,16.53
2020-10-07,84.0,105.0,105.0,30.5,15.1,0.0,16.2,195,15.4,75,1012.4,12,19.29
2020-10-08,71.0,64.0,71.0,26.0,16.5,0.0,15.3,219,15.7,78,1013.6,58,17.34
2020-10-09,66.0,51.0,66.0,26.1,16.0,0.0,14.9,190,14.9,75,1013.5,36,17.49
2020-10-10,57.0,61.0,61.0,26.2,17.3,0.0,16.5,190,15.5,74,1014.0,66,15.29
2020-10-11,53.0,61.0,61.0,27.9,15.6,0.0,15.0,169,15.4,77,1014.4,11,17.6
2020-10-12,60.0,80.0,80.0,35.5,17.5,0.0,16.8,253,11.5,48,1014.0,2,18.66
2020-10-13,60.0,90.0,90.0,37.1,19.1,0.0,19.2,201,7.3,33,1014.2,0,18.57
2020-10-14,66.0,164.0,164.0,35.3,20.9,0.0,13.6,192,6.2,29,1013.8,0,18.61
2020-10-15,70.0,185.0,185.0,36.1,17.5,0.0,15.7,216,8.4,40,1013.3,0,18.21
2020-10-16,66.0,169.0,169.0,35.8,18.1,0.0,16.4,165,9.4,41,1011.9,3,17.97
2020-10-17,65.0,108.0,108.0,33.0,18.9,0.0,13.5,155,10.3,44,1012.7,0,17.7
2020-10-18,75.0,112.0,112.0,30.9,15.4,0.0,15.6,151,15.0,70,1014.7,34,17.38
2020-10-19,68.0,67.0,68.0,28.0,16.1,0.0,14.1,142,16.0,78,1014.1,26,15.57
2020-10-20,83.0,90.0,90.0,28.4,16.0,0.0,18.2,186,16.0,81,1011.2,34,14.96
2020-10-21,99.0,77.0,99.0,26.6,14.9,0.0,14.0,207,15.5,81,1010.1,50,15.09
2020-10-22,55.0,41.0,55.0,24.0,17.3,0.3,10.7,211,15.1,76,1011.4,59,11.95
2020-10-23,52.0,43.0,52.0,24.4,15.1,0.0,15.0,184,13.9,73,1014.3,74,12.39
2020-10-24,42.0,35.0,42.0,23.0,17.7,0.0,14.2,240,14.2,72,1014.9,88,10.83
2020-10-25,34.0,34.0,34.0,21.5,15.6,0.9,19.0,254,12.1,69,1012.4,66,10.72
2020-10-26,82.0,49.0,82.0,23.6,11.5,0.0,17.2,312,-7.9,31,1015.8,9,17.59
2020-10-27,86.0,58.0,86.0,26.3,8.4,0.0,17.6,261,-9.8,18,1017.2,0,16.65
2020-10-28,70.0,77.0,77.0,26.2,11.4,0.0,13.7,68,1.8,38,1017.4,0,16.51
2020-10-29,73.0,71.0,73.0,30.5,12.7,0.0,12.7,45,0.9,31,1015.7,0,16.42
2020-10-30,65.0,51.0,65.0,30.2,13.1,0.0,14.7,98,0.2,28,1014.9,0,16.26
2020-10-31,74.0,93.0,93.0,31.2,14.5,0.0,10.4,146,2.1,30,1015.9,23,16.21
2020-11-01,73.0,87.0,87.0,31.0,17.5,0.0,14.2,180,5.4,38,1018.2,34,11.79
2020-11-02,80.0,49.0,80.0,28.8,15.2,0.0,11.9,143,8.3,48,1017.5,0,15.29
2020-11-03,111.0,51.0,111.0,27.8,13.9,0.0,15.5,163,12.9,73,1016.3,26,14.91
2020-11-04,75.0,87.0,87.0,31.0,14.9,0.0,13.5,204,8.3,48,1017.6,0,15.45
2020-11-05,58.0,35.0,58.0,35.3,12.9,0.0,11.6,333,-0.2,23,1014.0,62,12.09
2020-11-06,58.0,36.0,58.0,25.1,14.6,0.3,21.3,149,11.7,63,1005.9,44,14.14
2020-11-07,31.0,42.0,42.0,15.6,9.4,3.2,25.4,248,6.3,65,1007.0,28,10.32
2020-11-08,39.0,38.0,39.0,16.8,7.9,0.5,35.8,270,3.9,59,1009.6,18,12.93
2020-11-09,43.0,31.0,43.0,17.3,4.2,0.0,17.9,335,-0.3,49,1017.6,9,14.91
2020-11-10,44.0,37.0,44.0,19.9,7.4,0.0,13.8,15,-0.4,45,1019.9,7,14.75
2020-11-11,58.0,36.0,58.0,21.8,7.8,0.0,10.9,92,1.0,43,1016.4,6,14.45
2020-11-12,59.0,44.0,59.0,22.8,9.3,0.0,16.8,247,2.8,47,1016.7,22,13.58
2020-11-13,66.0,42.0,66.0,20.5,7.6,0.0,12.2,124,6.8,67,1019.1,0,14.05
2020-11-14,69.0,43.0,69.0,20.5,9.3,0.0,15.2,83,7.6,68,1019.4,6,13.91
2020-11-15,52.0,44.0,52.0,29.6,12.2,0.0,10.7,0,-0.9,28,1018.5,0,14.14
2020-11-16,39.0,36.0,39.0,32.5,11.6,0.0,11.5,66,-1.2,28,1015.6,0,14.01
2020-11-17,64.0,38.0,64.0,27.6,13.4,0.0,14.3,170,4.4,42,1016.5,29,13.77
2020-11-18,57.0,31.0,57.0,21.1,10.8,0.0,11.4,196,11.8,83,1018.5,51,12.11
2020-11-19,63.0,33.0,63.0,21.9,11.1,0.0,13.4,166,10.7,77,1019.5,33,13.33
2020-11-20,62.0,34.0,62.0,24.9,13.6,0.0,8.9,216,8.5,60,1018.6,83,11.19
2020-11-21,61.0,38.0,61.0,26.6,15.1,0.0,10.9,219,5.3,46,1017.5,98,12.46
2020-11-22,79.0,41.0,79.0,24.4,11.9,0.0,12.2,157,6.8,51,1013.8,42,13.04
2020-11-23,86.0,31.0,86.0,19.9,9.6,0.0,16.3,128,10.2,83,1012.5,27,11.0
2020-11-24,70.0,41.0,70.0,21.4,10.7,0.0,10.2,20,9.4,73,1017.1,14,11.86
2020-11-25,68.0,45.0,68.0,20.4,8.6,0.0,11.5,182,8.1,68,1018.5,13,12.8
2020-11-26,66.0,41.0,66.0,22.5,8.4,0.0,17.1,31,-0.3,49,1017.5,15,12.79
2020-11-27,52.0,30.0,52.0,21.4,7.7,0.0,11.6,315,-9.9,20,1020.9,0,13.26
2020-11-28,52.0,34.0,52.0,23.7,6.3,0.0,9.2,1,-8.5,22,1021.0,0,13.22
2020-11-29,48.0,39.0,48.0,24.6,9.9,0.0,12.0,8,-8.3,21,1019.2,20,13.23
2020-11-30,47.0,31.0,47.0,26.3,12.1,0.0,12.7,346,-8.5,18,1019.5,27,13.05
2020-12-01,55.0,30.0,55.0,25.5,11.2,0.0,8.9,19,-8.8,17,1017.6,0,12.84
2020-12-02,69.0,31.0,69.0,25.7,13.1,0.0,12.8,40,-7.3,18,1017.7,11,12.57
2020-12-03,56.0,31.0,56.0,22.9,8.1,0.0,12.2,274,-12.1,16,1022.2,0,13.09
2020-12-04,52.0,34.0,52.0,23.5,5.4,0.0,11.1,24,-13.0,17,1022.1,1,13.04
2020-12-05,67.0,28.0,67.0,23.4,7.7,0.0,14.2,54,-9.9,19,1023.1,44,10.69
2020-12-06,63.0,38.0,63.0,24.2,9.9,0.0,12.3,276,-7.5,26,1021.4,22,12.6
2020-12-07,63.0,33.0,63.0,23.1,8.8,0.0,13.1,195,-7.1,23,1016.0,71,5.88
2020-12-08,54.0,26.0,54.0,28.2,12.9,0.0,20.9,59,-10.3,13,1017.1,52,9.89
2020-12-09,57.0,32.0,57.0,24.9,12.7,0.0,15.9,105,-5.2,27,1016.6,80,11.11
2020-12-10,61.0,36.0,61.0,19.0,9.0,0.0,12.6,111,7.4,67,1016.4,25,10.88
2020-12-11,73.0,35.0,73.0,16.7,7.6,0.0,10.5,79,8.1,79,1019.6,46,10.47
2020-12-12,77.0,34.0,77.0,21.0,8.6,0.0,25.6,25,8.2,76,1018.1,76,8.0
2020-12-13,49.0,36.0,49.0,21.2,7.4,0.0,16.1,313,1.2,47,1022.5,60,11.03
2020-12-14,39.0,33.0,39.0,18.4,9.1,0.0,34.3,329,0.2,43,1018.5,41,11.33
2020-12-15,39.0,31.0,39.0,20.4,5.7,0.0,19.2,280,-3.4,37,1021.7,3,11.91
2020-12-16,42.0,30.0,42.0,23.1,9.1,0.0,12.9,31,-4.4,28,1020.1,21,11.93
2020-12-17,57.0,32.0,57.0,18.5,9.9,0.0,17.4,61,4.0,53,1015.6,51,10.85
2020-12-18,54.0,31.0,54.0,20.6,7.9,0.0,17.9,314,1.9,52,1020.5,4,11.98
2020-12-19,54.0,32.0,54.0,22.0,8.6,0.0,8.0,11,-6.2,24,1024.2,0,12.12
2020-12-20,49.0,39.0,49.0,25.9,7.0,0.0,11.0,24,-9.2,19,1020.2,0,12.29
2020-12-21,43.0,37.0,43.0,27.9,9.3,0.0,12.9,51,-6.1,21,1015.2,4,11.92
2020-12-22,66.0,31.0,66.0,21.9,10.2,0.0,10.5,115,3.0,49,1017.3,52,12.13
2020-12-23,79.0,21.0,79.0,22.5,8.0,0.0,10.3,10,-1.3,46,1020.7,100,10.71
2020-12-24,39.0,24.0,39.0,19.5,9.6,0.6,19.7,38,-8.6,28,1023.4,86,4.41
2020-12-25,38.0,37.0,38.0,23.8,9.1,0.0,16.0,340,3.8,50,1020.1,31,11.54
2020-12-26,59.0,35.0,59.0,20.9,9.2,0.0,10.7,97,4.7,57,1019.3,33,11.64
2020-12-27,71.0,33.0,71.0,17.0,9.8,0.3,16.5,179,9.9,82,1014.8,77,5.7
2020-12-28,16.0,31.0,31.0,12.1,7.4,21.0,20.5,114,8.0,88,1012.2,75,4.77
2020-12-29,38.0,32.0,38.0,17.2,4.6,0.0,19.4,332,3.8,67,1019.0,7,11.81
2020-12-30,47.0,28.0,47.0,17.6,2.5,0.0,18.0,349,0.4,56,1022.3,26,12.05
2020-12-31,50.0,35.0,50.0,18.5,5.4,0.0,27.7,341,1.5,52,1015.4,26,11.66
2021-01-01,69.0,38.0,69.0,19.3,6.2,0.0,14.5,358,2.0,55,1018.7,35,12.33
2021-01-02,58.0,28.0,58.0,17.3,7.4,0.0,11.6,98,5.8,69,1023.6,55,11.61
2021-01-03,70.0,32.0,70.0,16.2,7.3,0.0,9.4,81,8.1,83,1022.7,47,11.28
2021-01-04,71.0,28.0,71.0,17.2,8.3,0.0,13.8,185,8.5,80,1021.4,15,11.87
2021-01-05,84.0,23.0,84.0,15.7,7.4,0.0,10.8,61,7.7,82,1020.1,40,11.06
2021-01-06,62.0,28.0,62.0,21.3,10.8,0.0,7.6,168,6.3,58,1019.4,63,11.92
2021-01-07,63.0,27.0,63.0,21.8,7.2,0.0,9.4,41,4.2,56,1018.5,59,9.76
2021-01-08,71.0,36.0,71.0,20.4,9.9,0.0,15.9,79,3.1,49,1019.0,36,12.53
2021-01-09,66.0,32.0,66.0,22.9,5.2,0.0,12.3,102,1.6,50,1018.0,14,12.6
2021-01-10,42.0,33.0,42.0,20.8,5.9,0.0,9.7,358,-1.4,42,1021.1,32,12.18
2021-01-11,46.0,31.0,46.0,21.1,6.2,0.0,9.8,7,-0.5,44,1021.6,29,12.9
2021-01-12,53.0,25.0,53.0,21.9,7.8,0.0,11.3,29,-1.1,37,1023.8,44,11.01
2021-01-13,52.0,22.0,52.0,23.8,7.3,0.0,9.5,24,-1.4,37,1022.8,44,11.92
2021-01-14,54.0,31.0,54.0,28.2,9.9,0.0,11.7,4,1.2,37,1020.4,1,12.91
2021-01-15,55.0,35.0,55.0,31.8,14.9,0.0,24.4,334,-2.2,23,1018.9,16,13.45
2021-01-16,59.0,42.0,59.0,30.9,12.5,0.0,16.1,111,-2.0,24,1014.7,7,12.95
2021-01-17,52.0,44.0,52.0,29.0,11.9,0.0,12.0,23,-2.6,26,1014.8,18,13.22
2021-01-18,61.0,36.0,61.0,26.8,12.6,0.0,14.6,130,0.3,35,1010.0,0,13.31
2021-01-19,46.0,37.0,46.0,20.4,10.1,0.0,28.8,56,1.6,51,1008.0,68,10.39
2021-01-20,40.0,36.0,40.0,24.8,13.9,0.0,18.4,45,0.4,30,1013.6,10,13.05
2021-01-21,44.0,33.0,44.0,22.0,9.9,0.0,15.5,202,5.2,54,1016.5,3,13.4
2021-01-22,42.0,36.0,42.0,17.1,10.6,1.3,21.0,174,7.9,72,1015.3,56,10.45
2021-01-23,36.0,28.0,36.0,10.9,7.4,13.1,9.9,68,7.1,86,1012.9,84,3.92
2021-01-24,52.0,33.0,52.0,14.5,3.3,1.9,15.1,133,5.2,79,1012.6,32,13.6
2021-01-25,14.0,37.0,37.0,12.9,5.9,4.7,26.6,291,3.1,71,1007.6,51,13.23
2021-01-26,31.0,36.0,36.0,12.9,3.5,0.0,17.6,306,0.4,61,1015.0,18,14.17
2021-01-27,35.0,32.0,35.0,14.8,6.0,0.0,19.3,115,3.4,66,1020.4,69,9.09
2021-01-28,37.0,35.0,37.0,17.4,6.4,15.2,21.3,139,4.7,66,1015.0,76,12.34
2021-01-29,23.0,31.0,31.0,12.4,7.6,24.0,15.3,96,8.2,88,1014.7,78,8.41
2021-01-30,45.0,36.0,45.0,15.9,3.7,0.0,9.3,6,5.4,80,1021.2,2,14.46
2021-01-31,41.0,34.0,41.0,18.5,7.0,0.0,9.5,12,4.6,59,1020.7,88,11.1
2021-02-01,45.0,29.0,45.0,19.0,12.6,0.0,10.8,295,8.4,65,1018.0,94,5.86
2021-02-02,54.0,36.0,54.0,20.8,11.1,0.0,11.5,198,9.8,72,1017.8,29,14.49
2021-02-03,52.0,32.0,52.0,19.2,8.6,0.0,16.0,146,9.8,80,1017.7,58,14.1
2021-02-04,61.0,32.0,61.0,17.5,8.2,0.5,9.7,57,9.8,85,1019.5,27,12.57
2021-02-05,55.0,38.0,55.0,19.6,8.0,0.0,13.5,63,5.2,62,1018.8,0,15.83
2021-02-06,66.0,39.0,66.0,23.8,8.8,0.0,11.5,35,5.4,56,1015.8,0,16.04
2021-02-07,80.0,44.0,80.0,21.6,7.8,0.0,11.2,112,6.4,64,1013.7,18,16.14
2021-02-08,83.0,41.0,83.0,18.5,7.8,0.0,10.9,160,8.4,82,1015.2,40,15.33
2021-02-09,65.0,39.0,65.0,15.5,7.9,0.0,12.7,119,8.8,85,1016.7,90,7.15
2021-02-10,72.0,43.0,72.0,17.4,8.1,0.0,13.4,265,8.7,82,1016.9,33,13.79
2021-02-11,76.0,45.0,76.0,20.4,7.9,0.0,16.5,227,8.9,79,1016.8,49,15.74
2021-02-12,51.0,37.0,51.0,21.2,10.9,0.8,32.4,320,7.1,68,1013.2,42,15.33
2021-02-13,44.0,40.0,44.0,18.5,8.8,0.0,28.0,301,7.2,69,1012.7,61,12.2
2021-02-14,12.0,42.0,42.0,20.0,11.3,0.0,35.3,319,-0.8,36,1013.7,49,15.43
2021-02-15,52.0,32.0,52.0,19.5,8.6,0.0,21.5,112,4.3,56,1016.4,87,14.62
2021-02-16,37.0,41.0,41.0,22.0,10.2,0.0,33.9,326,2.3,50,1014.2,69,16.88
2021-02-17,33.0,39.0,39.0,21.4,7.7,0.0,24.4,346,-1.5,39,1016.1,15,17.88
2021-02-18,43.0,43.0,43.0,21.0,6.3,0.0,14.8,313,-8.1,25,1024.9,0,18.23
2021-02-19,50.0,40.0,50.0,21.9,7.7,0.0,12.7,120,-5.0,28,1023.2,15,17.8
2021-02-20,49.0,42.0,49.0,19.6,7.2,0.0,32.0,336,-1.6,39,1020.2,0,18.42
2021-02-21,37.0,43.0,43.0,24.0,7.3,0.0,18.1,325,-6.7,25,1024.4,0,18.84
2021-02-22,35.0,39.0,39.0,27.5,7.1,0.0,15.1,262,-6.7,23,1021.4,0,18.99
2021-02-23,42.0,39.0,42.0,27.2,11.2,0.0,17.9,175,-3.6,25,1016.4,18,19.01
2021-02-24,55.0,47.0,55.0,25.0,9.9,0.0,15.5,139,2.2,42,1016.5,0,19.1
2021-02-25,60.0,43.0,60.0,23.2,8.1,0.0,15.6,224,-6.4,33,1018.6,2,19.97
2021-02-26,52.0,43.0,52.0,24.4,6.7,0.0,16.0,169,-6.8,27,1015.7,1,20.03
2021-02-27,55.0,44.0,55.0,24.8,7.3,0.0,29.3,349,-0.5,44,1012.9,2,19.05
2021-02-28,52.0,45.0,52.0,23.0,7.3,0.0,16.1,234,-5.3,31,1019.4,20,20.28
2021-03-01,31.0,42.0,42.0,25.4,7.2,0.0,22.4,66,-9.9,20,1020.7,1,20.52
2021-03-02,37.0,44.0,44.0,24.7,9.3,0.0,20.6,179,-7.0,25,1013.3,22,20.67
2021-03-03,52.0,43.0,52.0,13.4,6.6,5.0,20.3,109,5.5,70,1011.6,44,6.88
2021-03-04,46.0,44.0,46.0,18.5,5.4,0.0,14.8,306,6.3,72,1022.7,0,20.06
2021-03-05,53.0,51.0,53.0,25.0,8.8,0.0,18.4,253,4.7,50,1019.5,3,20.77
2021-03-06,56.0,44.0,56.0,21.0,7.7,0.0,14.5,134,8.1,73,1016.4,14,20.46
2021-03-07,46.0,38.0,46.0,18.0,10.5,0.0,15.9,148,9.2,77,1017.4,96,10.71
2021-03-08,36.0,41.0,41.0,19.2,11.1,0.3,18.9,195,8.5,70,1020.7,71,16.48
2021-03-09,38.0,43.0,43.0,18.4,7.2,0.2,29.4,250,5.3,66,1020.1,13,20.19
2021-03-10,14.0,40.0,40.0,13.5,8.0,9.2,21.2,229,6.7,77,1018.1,67,15.66
2021-03-11,17.0,42.0,42.0,12.9,5.8,3.9,12.3,119,4.9,77,1017.9,63,15.24
2021-03-12,32.0,40.0,40.0,14.1,4.4,1.6,14.0,308,4.0,72,1020.8,48,17.55
2021-03-13,54.0,41.0,54.0,16.8,5.0,0.0,20.0,143,5.9,74,1023.7,14,20.47
2021-03-14,53.0,46.0,53.0,16.6,9.1,0.0,16.7,162,7.7,75,1022.9,86,14.83
2021-03-15,19.0,39.0,39.0,14.9,6.8,7.6,28.2,243,5.2,70,1015.2,58,12.62
2021-03-16,26.0,37.0,37.0,15.9,3.4,0.0,17.0,232,1.4,58,1016.9,4,22.51
2021-03-17,53.0,44.0,53.0,18.0,5.6,0.0,17.1,232,4.6,65,1019.5,53,19.54
2021-03-18,57.0,48.0,57.0,20.5,7.5,0.0,16.8,198,7.5,72,1020.0,31,20.03
2021-03-19,51.0,37.0,51.0,22.4,8.4,0.0,20.3,224,8.7,69,1020.2,17,22.06
2021-03-20,46.0,44.0,46.0,21.5,11.9,0.2,21.7,205,8.1,66,1019.8,46,18.3
2021-03-21,44.0,46.0,46.0,21.2,7.4,0.1,32.0,314,2.5,52,1018.1,8,21.6
2021-03-22,48.0,44.0,48.0,21.8,8.2,0.0,17.8,152,3.4,51,1018.1,3,23.34
2021-03-23,42.0,42.0,42.0,23.0,9.5,0.0,26.6,322,3.3,53,1011.3,12,22.17
2021-03-24,26.0,47.0,47.0,23.5,8.8,0.0,32.6,246,-7.4,20,1013.3,25,24.33
2021-03-25,43.0,41.0,43.0,17.5,9.5,0.3,21.6,166,6.3,68,1011.1,84,14.42
2021-03-26,45.0,42.0,45.0,19.5,8.0,0.0,25.4,190,4.8,60,1014.9,17,23.31
2021-03-27,56.0,48.0,56.0,25.8,6.9,0.0,18.0,263,0.7,42,1022.2,0,24.55
2021-03-28,46.0,74.0,74.0,31.6,12.6,0.0,20.8,285,-3.4,22,1020.1,0,24.96
2021-03-29,55.0,61.0,61.0,28.9,11.4,0.0,20.9,166,2.0,34,1012.4,0,25.02
2021-03-30,63.0,61.0,63.0,27.1,11.5,0.0,18.0,172,8.6,63,1013.6,19,23.1
2021-03-31,57.0,74.0,74.0,31.7,9.9,0.0,15.8,216,-5.9,28,1017.0,5,25.87
2021-04-01,50.0,64.0,64.0,33.2,11.4,0.0,24.0,245,-9.0,14,1012.3,23,23.67
2021-04-02,59.0,67.0,67.0,26.6,11.9,0.0,15.0,148,7.6,56,1015.5,4,24.79
2021-04-03,72.0,74.0,74.0,24.3,10.6,0.0,15.6,201,9.4,70,1019.0,35,24.6
2021-04-04,62.0,90.0,90.0,26.9,9.4,0.0,16.3,174,7.7,62,1017.3,51,24.26
2021-04-05,56.0,42.0,56.0,23.6,11.1,0.0,14.6,145,9.8,69,1013.9,47,22.86
2021-04-06,58.0,47.0,58.0,24.2,10.8,0.0,18.6,167,10.1,71,1014.8,82,22.45
2021-04-07,60.0,67.0,67.0,26.9,10.7,0.0,18.9,205,9.3,64,1017.1,19,24.86
2021-04-08,60.0,47.0,60.0,26.5,11.4,0.0,26.9,176,9.0,64,1015.2,42,24.98
2021-04-09,65.0,64.0,65.0,27.0,11.4,0.0,20.6,198,8.8,62,1014.2,28,24.97
2021-04-10,68.0,80.0,80.0,27.9,11.1,0.0,17.7,144,8.2,59,1011.6,45,24.87
2021-04-11,72.0,67.0,72.0,25.5,12.4,0.0,16.1,174,11.0,71,1008.5,68,20.94
2021-04-12,68.0,64.0,68.0,22.2,13.0,0.0,19.1,207,10.6,71,1009.9,57,22.24
2021-04-13,59.0,44.0,59.0,19.5,12.9,1.4,16.9,220,9.7,71,1012.4,95,12.63
2021-04-14,56.0,49.0,56.0,18.1,11.0,0.3,19.3,224,6.6,62,1015.0,73,21.55
2021-04-15,61.0,46.0,61.0,21.5,8.1,0.0,21.9,207,6.9,66,1015.9,44,26.42
2021-04-16,62.0,51.0,62.0,23.8,10.1,0.0,23.4,219,8.4,66,1013.8,19,26.06
2021-04-17,65.0,58.0,65.0,25.2,11.0,0.0,19.1,190,10.3,71,1014.1,29,22.52
2021-04-18,44.0,54.0,54.0,32.8,10.4,0.0,18.6,351,-6.3,24,1015.0,0,28.22
2021-04-19,55.0,77.0,77.0,32.5,12.9,0.0,23.2,203,-0.0,29,1014.7,0,27.89
2021-04-20,62.0,50.0,62.0,24.2,11.4,0.0,16.3,156,9.8,68,1012.7,29,26.41
2021-04-21,52.0,42.0,52.0,19.8,12.8,0.4,15.5,166,9.1,67,1012.0,80,15.63
2021-04-22,41.0,42.0,42.0,19.5,12.1,0.0,21.8,231,9.3,71,1013.9,74,17.55
2021-04-23,48.0,44.0,48.0,19.9,11.9,0.0,15.8,212,9.8,71,1016.4,89,20.42
2021-04-24,49.0,46.0,49.0,20.4,12.2,0.0,19.4,224,9.7,69,1015.8,64,22.08
2021-04-25,34.0,44.0,44.0,20.4,9.9,0.5,20.3,213,8.9,69,1012.9,76,19.85
2021-04-26,18.0,40.0,40.0,19.0,11.9,0.8,26.4,226,7.2,60,1011.5,68,22.17
2021-04-27,32.0,44.0,44.0,20.1,11.3,0.1,21.3,217,7.3,62,1013.9,36,23.35
2021-04-28,49.0,49.0,49.0,33.2,8.9,0.0,26.2,178,1.7,42,1016.8,1,28.82
2021-04-29,55.0,90.0,90.0,33.8,14.3,0.0,18.0,225,1.7,28,1018.6,6,28.54
2021-04-30,60.0,126.0,126.0,34.5,16.9,0.0,20.6,195,2.8,29,1016.4,24,28.72
2021-05-01,64.0,48.0,64.0,25.5,12.9,0.0,14.9,164,11.5,68,1013.5,84,23.97
2021-05-02,55.0,46.0,55.0,24.2,14.0,0.0,19.4,183,10.8,67,1010.5,40,24.29
2021-05-03,61.0,44.0,61.0,27.0,13.0,0.0,21.5,216,10.7,65,1010.5,35,27.17
2021-05-04,66.0,97.0,97.0,30.0,14.2,0.0,18.6,198,12.0,68,1012.8,32,25.2
2021-05-05,67.0,93.0,93.0,28.8,13.6,0.0,19.1,210,12.2,70,1013.8,37,27.8
2021-05-06,64.0,46.0,64.0,25.3,12.2,0.0,18.7,212,12.1,75,1016.3,44,25.12
2021-05-07,55.0,49.0,55.0,23.5,13.9,0.0,18.1,211,11.2,69,1015.3,44,25.63
2021-05-08,54.0,61.0,61.0,25.1,13.3,0.0,18.2,195,11.9,70,1013.4,40,23.61
2021-05-09,61.0,61.0,61.0,24.2,13.9,0.0,17.4,196,12.5,73,1012.6,51,23.05
2021-05-10,58.0,45.0,58.0,23.9,15.2,0.0,17.1,180,12.0,70,1012.2,60,18.89
2021-05-11,56.0,51.0,56.0,26.0,13.8,0.0,17.9,217,12.2,72,1013.0,42,25.64
2021-05-12,53.0,50.0,53.0,25.0,13.6,0.0,22.1,233,12.9,75,1016.0,44,25.17
2021-05-13,52.0,47.0,52.0,23.5,13.9,0.0,17.0,237,12.8,76,1016.5,42,24.35
2021-05-14,51.0,50.0,51.0,23.1,13.4,0.0,17.5,223,11.8,74,1014.9,48,24.85
2021-05-15,36.0,46.0,46.0,22.8,13.9,0.3,19.4,197,11.0,68,1013.3,75,22.82
2021-05-16,20.0,41.0,41.0,20.0,14.0,0.9,15.0,220,10.2,68,1015.0,92,15.33
2021-05-17,29.0,44.0,44.0,22.7,13.7,0.0,21.9,227,11.1,71,1016.5,52,21.87
2021-05-18,41.0,49.0,49.0,25.4,12.8,0.0,18.2,205,12.1,71,1014.4,41,25.13
2021-05-19,52.0,54.0,54.0,24.7,14.3,0.0,18.6,196,12.1,71,1011.8,41,26.86
2021-05-20,55.0,49.0,55.0,25.4,14.6,0.0,20.7,164,9.9,61,1010.9,40,25.0
2021-05-21,50.0,44.0,50.0,24.4,11.1,0.1,30.3,246,4.7,52,1013.4,19,28.66
2021-05-22,54.0,44.0,54.0,22.6,11.8,0.1,23.7,193,7.7,60,1017.6,25,27.57
2021-05-23,54.0,43.0,54.0,24.2,10.6,0.0,21.8,229,7.1,56,1018.4,0,29.83
2021-05-24,54.0,84.0,84.0,32.3,12.6,0.0,22.9,256,3.7,35,1014.6,13,30.25
2021-05-25,57.0,80.0,80.0,31.0,16.1,0.0,20.3,189,8.0,40,1013.5,80,27.4
2021-05-26,62.0,43.0,62.0,27.0,14.7,0.0,17.4,167,12.9,67,1015.4,22,29.58
2021-05-27,60.0,51.0,60.0,24.4,13.3,0.0,17.1,190,11.4,68,1017.2,24,28.86
2021-05-28,59.0,71.0,71.0,25.1,12.0,0.0,18.1,207,11.8,71,1014.8,30,28.35
